,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
533,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-02,0.58
534,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-03,0.03
535,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-04,0.0
536,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-05,0.12
537,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-06,0.0
538,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-07,0.0
539,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-08,0.0
540,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-09,0.0
541,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-10,0.0
542,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-11,0.97
543,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2008-12,2.1
544,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-01,0.02
545,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-02,2.48
546,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-03,0.15
547,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-04,0.0
548,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-05,0.0
549,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-06,0.0
550,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-07,0.0
551,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-08,0.0
552,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-09,0.0
553,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-10,0.16
554,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-11,0.02
555,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2009-12,1.96
556,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-01,4.65
557,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-02,4.42
558,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-03,0.26
559,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-04,0.49
560,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-05,0.02
561,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-06,0.0
562,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-07,0.0
563,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-08,0.0
564,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-09,0.0
565,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-10,0.68
566,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-11,0.24
567,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2010-12,5.05
568,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-01,0.42
569,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-02,1.63
570,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-03,1.33
571,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-04,0.04
572,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-05,0.18
573,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-06,0.0
574,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-07,0.14
575,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-08,0.0
576,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-09,0.0
577,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-10,1.08
578,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-11,1.01
579,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2011-12,0.45
580,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-01,0.45
581,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-02,0.51
582,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-03,0.7
583,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-04,0.62
584,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-05,0.0
585,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-06,0.0
586,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-07,0.01
587,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-08,0.0
588,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-09,0.0
589,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-10,0.0
590,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-11,0.35
591,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2012-12,0.87
592,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-01,0.26
593,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-02,0.52
594,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-03,0.46
595,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-04,0.0
596,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-05,0.38
597,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-06,0.0
598,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-07,0.0
599,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-08,0.04
600,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-09,0.0
601,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-10,0.32
602,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-11,0.13
603,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2013-12,0.22
604,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-01,0.0
605,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-02,1.09
606,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-03,0.26
607,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-04,0.43
608,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-05,0.0
609,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-06,0.0
610,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-07,0.0
611,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-08,0.0
612,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-09,0.01
613,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-10,0.08
614,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-11,0.49
615,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2014-12,4.48
616,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-01,0.96
617,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-02,0.82
618,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-03,0.38
619,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-04,0.14
620,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-05,1.01
621,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-06,0.0
622,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-07,0.93
623,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-08,0.01
624,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-09,0.78
625,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-10,0.81
626,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-11,0.45
627,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2015-12,0.31
628,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-01,1.69
629,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-02,0.33
630,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-03,1.0
631,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-04,0.13
632,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-05,0.12
633,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-06,0.0
634,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-07,0.0
635,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-08,0.0
636,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-09,0.0
637,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-10,0.27
638,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-11,0.26
639,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2016-12,3.92
640,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-01,7.56
641,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-02,2.37
642,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-03,0.17
643,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-04,0.12
644,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-05,0.41
645,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-06,0.0
646,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-07,0.06
647,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-08,0.03
648,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-09,0.2
649,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-10,0.0
650,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-11,0.04
651,USW00003179,"CHINO AIRPORT, CA US",33.97528,-117.63611000000002,198.1,2017-12,0.0
652,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-01,1.18
653,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-02,2.8
654,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-03,1.17
655,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-04,0.41
656,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-05,1.17
657,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-06,1.29
658,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-07,0.14
659,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-08,0.64
660,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-09,2.32
661,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-10,1.96
662,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-11,0.21
663,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2007-12,3.7
664,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-01,1.97
665,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-02,2.37
666,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-03,1.28
667,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-04,0.86
668,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-05,3.43
669,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-06,0.58
670,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-07,0.21
671,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-08,0.01
672,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-09,1.73
673,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-10,0.98
674,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-11,1.44
675,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2008-12,2.07
676,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-01,5.07
677,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-02,0.9
678,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-03,2.59
679,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-04,4.2
680,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-05,1.96
681,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-06,3.32
682,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-07,0.08
683,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-08,0.21
684,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-09,2.17
685,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-10,1.13
686,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-11,0.73
687,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2009-12,1.9
688,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-01,0.58
689,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-02,0.97
690,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-03,1.74
691,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-04,3.15
692,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-05,2.45
693,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-06,1.63
694,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-07,0.43
695,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-08,1.57
696,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-09,0.25
697,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-10,3.33
698,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-11,2.4
699,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2010-12,5.17
700,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2011-09,1.07
701,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2011-10,1.78
702,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2011-11,2.02
703,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2011-12,0.3
704,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-01,2.82
705,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-03,1.19
706,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-04,1.5
707,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-05,0.36
708,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-06,0.0
709,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-07,1.1
710,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-08,0.41
711,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-09,1.03
712,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-10,0.6
713,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-11,2.18
714,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2012-12,3.14
715,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-01,2.14
716,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-02,0.89
717,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-03,0.4
718,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-04,2.13
719,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-05,1.1
720,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-06,0.0
721,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-07,1.07
722,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-08,0.65
723,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-09,3.58
724,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-10,1.67
725,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-11,1.24
726,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2013-12,2.08
727,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-01,1.39
728,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-02,1.28
729,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-03,2.26
730,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-04,1.8
731,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-05,0.74
732,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-06,0.46
733,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-07,1.32
734,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-08,2.8
735,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-09,3.23
736,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-10,0.07
737,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-11,1.18
738,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2014-12,3.41
739,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-01,1.09
740,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-02,0.14
741,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-03,0.83
742,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-04,2.33
743,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-05,3.43
744,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-06,0.12
745,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-07,0.6
746,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-08,1.59
747,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-09,0.36
748,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-10,0.58
749,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-11,1.41
750,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2015-12,2.44
751,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-02,0.54
752,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-03,2.43
753,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-04,1.59
754,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-05,1.8
755,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-06,0.16
756,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-07,0.0
757,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-08,0.25
758,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-09,1.95
759,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-10,1.54
760,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-11,1.67
761,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2016-12,3.27
762,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-01,4.92
763,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-02,3.89
764,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-03,3.32
765,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-04,3.24
766,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-05,0.67
767,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-06,0.15
768,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-07,0.97
769,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-08,0.28
770,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-09,2.47
771,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-10,0.32
772,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-11,1.05
773,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2017-12,0.8
774,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-01,1.58
775,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-02,2.12
776,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-03,2.91
777,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-04,2.99
778,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-05,2.39
779,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-06,0.01
780,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-07,0.1
781,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-08,1.57
782,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-09,0.0
783,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-10,3.46
784,USC00428119,"SPANISH FORK POWER HOUSE, UT US",40.08003,-111.6046,1438.7,2018-11,2.02
785,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-01,2.0
786,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-02,3.69
787,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-03,2.89
788,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-04,3.69
789,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-05,2.89
790,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-06,0.59
791,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-07,3.19
792,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-08,3.29
793,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-09,1.49
794,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-10,1.39
795,USS0005K26S,"JACKWHACKER GULCH, CO US",39.57,-105.8,3340.6,2007-11,0.79
